,label,route,calculated_day,date,hr,weekday,115,102,109,104,112,111,103,122,precipitation
0,132.05,C_3,236,7-19,8,1,6.703333333333333,9.976666666666667,10.743333333333334,25.313333333333333,30.343333333333334,52.8225,2.505833333333333,30.864285714285717,0.0
1,219.14999999999998,C_3,237,7-20,8,2,17.833333333333332,12.844999999999999,13.218333333333334,32.235,23.703333333333333,36.14947368421052,11.691052631578945,63.107000000000006,0.0
2,166.15,C_3,238,7-21,8,3,9.853333333333333,11.21,11.466666666666667,25.16,15.066666666666665,31.747142857142855,12.790000000000001,42.614761904761906,0.0
3,161.78666666666666,C_3,240,7-23,8,5,16.76,11.832857142857142,11.828571428571427,26.50142857142858,19.021428571428572,29.680000000000003,10.78590909090909,43.79500000000001,0.0
4,207.95,C_3,241,7-24,8,6,10.098333333333334,11.833333333333334,12.073333333333332,23.028333333333332,17.815,32.623,8.675,31.59090909090909,0.0
5,266.68,C_3,242,7-25,8,0,10.087777777777777,11.734444444444444,12.442222222222222,26.39111111111111,30.574444444444445,55.41769230769231,10.036923076923076,31.89074074074074,0.0
6,197.34666666666666,C_3,243,7-26,8,1,7.906666666666666,8.156666666666668,8.1,21.389999999999997,14.836666666666666,38.282000000000004,3.1153333333333335,29.393749999999997,0.0
7,223.8,C_3,244,7-27,8,2,8.946666666666667,11.256666666666666,12.06,25.846666666666664,18.773333333333333,26.10230769230769,10.407692307692308,33.394499999999994,0.0
8,294.46000000000004,C_3,245,7-28,8,3,7.557499999999999,8.782499999999999,9.04,22.4275,21.98,27.442,3.344,59.017500000000005,0.0
9,129.59,C_3,246,7-29,8,4,11.15,12.254999999999999,13.370000000000001,32.54,25.97,27.930000000000003,13.423076923076922,74.7116,0.0
10,164.52,C_3,247,7-30,8,5,9.116,10.452,11.656,27.314,23.092000000000002,22.542222222222218,7.840555555555557,43.54590909090909,0.0
11,197.7,C_3,248,7-31,8,6,8.095,10.17,10.408333333333333,30.33,22.006666666666664,25.009999999999994,2.2860000000000005,39.94833333333333,0.0
12,227.95499999999998,C_3,249,8-1,8,0,15.2175,17.745,12.7325,28.042499999999997,19.685,44.78444444444445,3.818333333333333,53.54677419354838,0.0
13,300.6166666666667,C_3,250,8-2,8,1,11.601666666666665,13.579999999999998,12.603333333333333,24.63166666666667,20.62666666666667,26.55857142857143,4.007142857142858,45.86210526315789,0.0
14,253.25,C_3,252,8-4,8,3,11.304285714285713,12.941428571428572,13.622857142857143,32.55857142857143,37.4,34.19421052631579,11.743157894736843,50.14333333333334,0.0
15,352.295,C_3,253,8-5,8,4,10.95142857142857,12.765714285714285,20.827142857142857,24.321428571428573,17.112857142857145,19.50307692307692,3.4784615384615383,48.63294117647059,0.0
16,209.095,C_3,255,8-7,8,6,8.282499999999999,9.13625,9.4175,22.91375,18.677500000000002,23.16571428571429,2.489285714285714,38.123125,0.0
17,211.78666666666666,C_3,256,8-8,8,0,12.921428571428569,14.997142857142858,13.831428571428571,33.57285714285714,24.052857142857142,52.78761904761906,12.37095238095238,56.037600000000005,0.0
18,177.24666666666667,C_3,257,8-9,8,1,11.49,9.45,9.8325,25.904999999999998,39.957499999999996,50.10250000000001,9.025,38.64954545454545,0.0
19,217.82,C_3,258,8-10,8,2,13.143333333333333,16.09,16.583333333333332,38.24666666666667,15.13,45.02,6.865454545454545,57.92176470588236,0.0
20,218.47500000000002,C_3,261,8-13,8,5,10.933333333333335,10.049999999999999,9.466666666666667,21.78333333333333,50.29,23.939444444444447,10.050555555555555,41.91952380952382,0.0
21,199.305,C_3,262,8-14,8,6,8.76,9.257142857142858,10.272857142857143,23.421428571428574,23.31142857142857,21.734444444444446,5.42,36.515,0.0
22,315.09,C_3,263,8-15,8,0,15.16,5.69,8.86,20.84,16.48,42.047,9.161000000000001,83.22894736842103,0.0
