,label,route,calculated_day,date,hr,weekday,105,100,111,103,116,101,121,106,113,precipitation
0,100.32,B_1,236,7-19,8,1,9.364444444444445,5.681111111111111,52.822500000000005,2.5058333333333334,17.07,7.97,11.19,1.4249999999999998,13.260000000000002,0.0
1,212.31,B_1,237,7-20,8,2,12.67076923076923,9.592307692307694,36.14947368421053,11.691052631578946,25.23714285714286,8.25,16.365714285714283,1.695714285714286,20.204285714285714,0.0
2,129.945,B_1,238,7-21,8,3,7.868181818181818,6.561818181818182,31.747142857142855,12.790000000000001,13.14,6.726666666666667,10.238333333333335,1.6766666666666665,31.285,0.0
3,118.61666666666667,B_1,240,7-23,8,5,11.37,6.97,29.68,10.785909090909092,15.538333333333332,7.368333333333333,10.88,1.4816666666666665,24.261666666666663,0.0
4,118.785,B_1,241,7-24,8,6,9.719999999999999,7.482857142857142,32.623,8.675,16.613999999999997,7.774,11.027999999999999,1.4440000000000002,14.731999999999998,0.0
5,101.21666666666665,B_1,242,7-25,8,0,9.59764705882353,6.427647058823529,55.417692307692306,10.036923076923078,16.811,8.079,14.512999999999998,1.3019999999999998,16.872,0.0
6,179.0,B_1,244,7-27,8,2,9.028,5.977999999999999,26.102307692307697,10.407692307692308,20.075,8.8725,12.64,1.6324999999999998,38.2525,0.0
7,23.1,B_1,245,7-28,8,3,11.944999999999999,9.546666666666669,27.442,3.344,20.61,10.0,20.427500000000006,1.9575,20.435,0.0
8,142.26,B_1,246,7-29,8,4,12.888181818181819,7.539090909090908,27.93,13.423076923076922,28.05,13.089999999999998,34.17,1.37,13.039999999999997,0.0
9,102.365,B_1,247,7-30,8,5,9.243846153846153,5.806153846153846,22.54222222222222,7.840555555555556,22.142857142857142,19.41714285714286,16.119999999999997,1.7271428571428573,36.861428571428576,0.0
10,88.32,B_1,248,7-31,8,6,9.585555555555556,6.757777777777778,25.010000000000005,2.2859999999999996,18.182,8.235,15.344,1.5509999999999997,23.092,0.0
11,97.94333333333334,B_1,250,8-2,8,1,11.58,6.13,26.558571428571426,4.007142857142857,13.117142857142856,6.178571428571429,14.772857142857147,1.3814285714285715,23.090000000000003,0.0
12,101.25,B_1,251,8-3,8,2,11.07,6.845000000000001,20.82714285714286,11.895714285714284,15.50285714285714,6.248571428571429,9.54,1.162857142857143,16.28142857142857,0.0
13,102.785,B_1,252,8-4,8,3,12.790833333333333,6.528333333333332,34.19421052631579,11.743157894736843,14.871999999999996,36.722,13.786000000000001,1.1280000000000001,22.814000000000007,0.0
14,112.445,B_1,253,8-5,8,4,10.695000000000002,7.461666666666667,19.503076923076925,3.4784615384615383,14.854444444444445,6.512222222222223,18.692222222222224,1.4833333333333334,21.564444444444444,0.0
15,98.24333333333334,B_1,254,8-6,8,5,12.605714285714285,8.69142857142857,30.799375,2.600625,21.84222222222222,13.65111111111111,22.03333333333333,2.9088888888888884,22.878888888888888,2.0
16,139.975,B_1,255,8-7,8,6,9.07,7.815000000000001,23.165714285714284,2.4892857142857148,18.81833333333333,9.055000000000001,15.90166666666667,20.476666666666663,73.70499999999998,0.0
17,97.14666666666666,B_1,256,8-8,8,0,9.702142857142855,7.5442857142857145,52.787619047619046,12.370952380952382,19.41714285714286,9.334285714285715,11.03142857142857,1.7157142857142855,18.450000000000003,0.0
18,150.67,B_1,257,8-9,8,1,22.55125,6.3075,50.1025,9.025,24.650000000000002,10.540000000000001,30.693333333333335,1.526666666666667,35.6,0.0
19,125.05,B_1,258,8-10,8,2,14.99375,10.155000000000001,45.02,6.865454545454544,15.283333333333331,6.6466666666666665,9.173333333333334,1.166666666666667,11.193333333333333,0.0
20,154.85,B_1,259,8-11,8,3,11.797000000000002,8.157,37.7075,11.254999999999999,21.765,11.045000000000002,79.31,1.465,37.72500000000001,0.0
21,121.88,B_1,260,8-12,8,4,11.123333333333333,8.528333333333332,19.926666666666666,6.745555555555555,25.2125,11.727499999999996,19.872500000000002,3.005000000000001,28.715000000000007,0.0
22,129.78333333333333,B_1,261,8-13,8,5,12.491333333333332,5.905333333333333,23.939444444444444,10.050555555555556,12.7075,5.660000000000002,10.0375,1.1125,13.722499999999997,0.0
23,110.7,B_1,262,8-14,8,6,12.869090909090911,9.010909090909092,21.734444444444446,5.420000000000001,16.84090909090909,6.898181818181818,19.38818181818182,3.008181818181818,34.58909090909091,0.0
24,100.49000000000001,B_1,263,8-15,8,0,9.30888888888889,7.165555555555556,42.047,9.161000000000001,19.133333333333336,7.43,24.076666666666668,1.3033333333333328,29.91,0.0
25,149.225,B_1,265,8-17,8,2,10.888181818181819,6.421818181818182,39.24923076923077,10.586153846153847,17.74,8.426666666666666,11.886666666666667,1.5166666666666668,36.67666666666667,0.0
26,104.58,B_1,266,8-18,8,3,9.836666666666668,7.127777777777777,21.643333333333334,4.65,18.1,7.039999999999999,10.86,1.5550000000000002,31.495000000000005,0.0
27,106.83500000000001,B_1,268,8-20,8,5,11.115000000000004,6.43375,20.388888888888886,5.57111111111111,15.864999999999998,8.02,11.96,1.52,82.31500000000001,0.0
28,159.255,B_1,269,8-21,8,6,8.15,5.8975,28.26666666666667,6.014444444444445,25.48,11.549999999999997,15.850000000000003,2.1166666666666667,27.163333333333334,0.0
29,81.66,B_1,272,8-24,8,2,15.971000000000004,7.252999999999999,52.14583333333334,4.3758333333333335,14.170000000000002,6.800000000000002,30.310000000000002,1.6266666666666667,14.15,0.0
30,134.755,B_1,273,8-25,8,3,8.834285714285715,6.724285714285713,28.557142857142853,6.341428571428572,21.765,9.980000000000004,25.549999999999997,2.0500000000000003,68.18,0.0
31,139.025,B_1,275,8-27,8,5,9.095,6.906999999999999,30.745833333333337,6.590833333333333,15.55,7.669999999999996,14.300000000000002,1.8199999999999998,36.25,0.0
32,111.29500000000002,B_1,276,8-28,8,6,4.703333333333333,3.01,17.849999999999998,2.5999999999999996,11.73,6.409999999999999,9.21,1.16,11.17,0.0
33,102.02666666666666,B_1,280,9-1,8,3,18.095,6.7562500000000005,16.1475,3.8775000000000004,13.061875,7.045,39.4275,2.19125,17.513125,0.0
34,226.05999999999997,B_1,281,9-2,8,4,12.587142857142856,6.384285714285714,14.8755,8.198999999999998,13.10375,6.361875,39.1575,1.6268749999999998,22.096249999999998,0.0
35,134.22333333333333,B_1,282,9-3,8,5,12.410769230769231,7.934615384615384,19.7975,4.75375,15.239444444444441,12.109444444444446,22.256111111111114,1.5366666666666666,19.778333333333336,0.0
36,95.59666666666665,B_1,283,9-4,8,6,12.322500000000003,5.0075,14.989999999999998,12.546,17.8275,12.5275,19.9725,1.3199999999999998,11.325000000000001,0.0
