,label,route,calculated_day,date,hr,weekday,110,123,107,108,120,117,precipitation
0,75.08666666666666,A_2,236,7-19,8,1,13.05075,7.0504999999999995,4.8412500000000005,10.06025,1.1841379310344828,37.11344827586206,0.0
1,148.05333333333334,A_2,237,7-20,8,2,15.77125,8.65625,5.604,6.127,1.151875,45.347187500000004,0.0
2,109.86333333333333,A_2,238,7-21,8,3,16.371636363636362,9.418363636363637,6.588,9.617454545454544,1.5428571428571431,55.39904761904762,0.0
3,74.63333333333334,A_2,239,7-22,8,4,13.753181818181819,7.978409090909091,5.906363636363638,5.807954545454546,2.882857142857143,62.507714285714286,0.0
4,88.63666666666666,A_2,240,7-23,8,5,13.491200000000001,7.2978,5.067,5.0733999999999995,0.935,55.965312499999996,0.0
5,65.77,A_2,241,7-24,8,6,12.49103448275862,6.937586206896553,4.622758620689655,6.128275862068967,1.16,40.634090909090915,0.0
6,173.26,A_2,242,7-25,8,0,12.621296296296297,7.219814814814815,5.20962962962963,6.4399999999999995,1.063720930232558,69.29348837209301,0.0
7,88.67999999999999,A_2,243,7-26,8,1,13.876666666666669,8.584333333333332,6.645333333333333,5.962999999999999,4.536153846153846,47.251538461538466,0.0
8,140.55333333333334,A_2,244,7-27,8,2,13.039024390243902,7.435609756097563,4.86780487804878,6.045853658536585,1.2630000000000001,55.85133333333333,0.0
9,84.56333333333333,A_2,245,7-28,8,3,13.718947368421052,7.999473684210526,4.8197368421052635,5.9771052631578945,1.1965,43.59250000000001,0.0
10,107.94666666666667,A_2,246,7-29,8,4,12.94744680851064,7.2146808510638305,9.133617021276596,5.831063829787233,0.9497058823529412,31.00029411764706,0.0
11,93.94333333333334,A_2,247,7-30,8,5,11.075999999999999,6.11225,4.332000000000001,5.061750000000001,0.8996551724137932,34.228965517241384,0.0
12,68.17666666666668,A_2,248,7-31,8,6,11.56857142857143,5.867619047619048,4.073333333333333,5.325714285714286,0.9814285714285714,38.06,0.0
13,108.56,A_2,249,8-1,8,0,16.15686567164179,8.097164179104478,6.687164179104478,6.0328358208955235,1.1863265306122448,65.15224489795919,0.0
14,85.52666666666666,A_2,250,8-2,8,1,17.395869565217396,7.699130434782609,7.041086956521738,6.041521739130434,1.258823529411765,62.31647058823528,0.0
15,133.34666666666666,A_2,251,8-3,8,2,14.610731707317075,7.30609756097561,6.225853658536585,5.486585365853658,1.0392857142857141,34.185,0.0
16,84.5,A_2,252,8-4,8,3,14.902894736842105,7.1878947368421064,5.791578947368422,6.094473684210525,1.0071428571428573,46.60178571428572,0.0
17,85.19999999999999,A_2,253,8-5,8,4,13.64235294117647,6.47264705882353,5.247352941176471,4.831764705882353,0.7490476190476191,24.00238095238095,0.0
18,70.72333333333334,A_2,254,8-6,8,5,13.043170731707319,7.042926829268294,4.785365853658537,5.047317073170731,0.8067647058823529,38.39,2.0
19,59.46,A_2,255,8-7,8,6,12.496774193548388,6.102258064516129,3.9880645161290316,4.9961290322580645,0.8139130434782607,21.23391304347826,0.0
20,114.38333333333333,A_2,256,8-8,8,0,12.426666666666666,7.198333333333334,4.544791666666667,5.485625,0.9459459459459459,34.946216216216214,0.0
21,99.91499999999999,A_2,257,8-9,8,1,12.408333333333333,7.151944444444445,4.569444444444445,5.779722222222222,0.9691304347826086,29.049130434782608,0.0
22,103.35,A_2,258,8-10,8,2,12.405142857142858,7.825142857142857,5.01,8.054285714285713,4.671923076923077,32.86076923076923,0.0
23,65.54333333333334,A_2,259,8-11,8,3,14.411052631578947,6.111052631578949,5.465789473684211,4.859736842105263,0.8984615384615384,32.08461538461538,0.0
24,73.64666666666666,A_2,260,8-12,8,4,13.982580645161292,5.9151612903225805,3.997096774193549,4.888387096774193,0.8510000000000002,26.100499999999997,0.0
25,105.37333333333333,A_2,261,8-13,8,5,12.522258064516128,6.728709677419355,4.668333333333334,5.460967741935483,0.9720833333333333,42.32375,0.0
26,83.11666666666667,A_2,262,8-14,8,6,11.935909090909092,6.218181818181819,3.937727272727273,4.761363636363637,0.81,18.64769230769231,0.0
27,91.18666666666667,A_2,263,8-15,8,0,12.059032258064516,7.272903225806453,4.827096774193548,5.290645161290323,0.8926315789473684,34.182105263157894,0.0
28,65.09666666666666,A_2,264,8-16,8,1,12.247428571428571,6.836,4.478857142857143,5.410285714285715,0.8754166666666666,27.824166666666667,0.0
29,90.24666666666667,A_2,265,8-17,8,2,14.988636363636362,7.722045454545455,4.575681818181818,5.319999999999999,0.9627777777777778,33.15888888888889,0.0
30,69.5,A_2,266,8-18,8,3,13.804193548387097,5.556774193548387,3.63,4.405483870967742,0.8564705882352941,26.522352941176468,0.0
31,72.33,A_2,267,8-19,8,4,11.955135135135135,5.786756756756756,3.7567567567567566,5.496756756756756,1.0003846153846152,29.152307692307687,0.0
32,80.92666666666666,A_2,268,8-20,8,5,11.493333333333334,6.082666666666667,4.1475,4.786363636363635,0.8541935483870967,43.77625,0.0
33,56.97666666666667,A_2,269,8-21,8,6,11.043809523809523,5.881428571428572,4.4780952380952375,4.851904761904762,0.8992307692307692,35.489999999999995,0.0
34,68.18333333333334,A_2,270,8-22,8,0,10.941739130434781,8.842608695652174,3.6773913043478257,4.529565217391305,0.746,22.888666666666662,0.0
35,67.77333333333334,A_2,271,8-23,8,1,11.822820512820513,6.567948717948719,3.7999999999999994,4.777435897435898,3.248888888888889,26.199629629629626,0.0
36,63.26333333333334,A_2,272,8-24,8,2,12.425588235294118,5.480294117647058,3.508529411764706,4.789999999999999,0.9135,32.626,0.0
37,74.82333333333334,A_2,273,8-25,8,3,13.502045454545454,6.581136363636362,4.552045454545455,5.065909090909091,0.9789285714285716,26.760714285714283,0.0
38,66.08333333333333,A_2,274,8-26,8,4,11.75,5.958437499999999,3.9934375000000006,4.8965625,0.9004545454545455,26.166363636363634,0.0
39,96.18666666666668,A_2,275,8-27,8,5,10.309090909090909,5.251363636363635,4.479090909090909,3.995454545454545,0.6676923076923078,22.293076923076924,0.0
40,68.48666666666666,A_2,276,8-28,8,6,9.713333333333335,5.453333333333333,3.5025,4.1875,0.7585714285714287,28.34285714285714,0.0
41,163.68666666666667,A_2,277,8-29,8,0,14.050357142857145,8.283928571428572,5.282500000000001,7.667142857142857,1.2478947368421054,41.60105263157895,0.0
42,87.52999999999999,A_2,278,8-30,8,1,13.8565625,6.4003125,4.378125,8.471875,1.2514285714285713,47.08523809523809,0.0
43,127.00999999999999,A_2,279,8-31,8,2,23.861333333333334,13.082666666666666,6.788333333333334,13.267,1.1881818181818182,39.56227272727273,0.0
44,100.10333333333334,A_2,280,9-1,8,3,12.898085106382979,5.587021276595745,3.906382978723404,7.861914893617021,0.8783870967741936,42.941935483870964,0.0
45,93.5,A_2,281,9-2,8,4,10.099512195121951,5.165365853658536,4.631219512195122,4.428780487804878,0.8266666666666668,44.76925925925926,0.0
46,70.26,A_2,282,9-3,8,5,10.966346153846153,5.312884615384615,3.547884615384615,6.045961538461539,0.8155000000000001,38.156,0.0
47,62.916666666666664,A_2,283,9-4,8,6,8.779230769230768,4.624615384615385,3.25,4.186153846153847,0.7644444444444445,26.215555555555554,0.0
48,79.78,A_2,284,9-5,8,0,13.112777777777778,4.327222222222222,2.9666666666666663,4.296666666666667,0.757,23.73,0.0
49,53.81,A_2,285,9-6,8,1,9.268461538461539,4.773076923076924,4.641538461538462,7.36153846153846,0.74125,24.547500000000003,0.0
50,63.48333333333333,A_2,286,9-7,8,2,13.808076923076921,5.95923076923077,5.867307692307693,4.922307692307692,0.8099999999999999,44.57285714285714,0.0
51,63.916666666666664,A_2,287,9-8,8,3,14.690689655172413,7.0344827586206895,4.620689655172414,5.335862068965517,0.9477777777777779,24.597777777777775,0.0
52,76.53666666666668,A_2,288,9-9,8,4,15.423333333333334,8.028,5.140444444444444,6.864888888888888,1.1317241379310345,47.74379310344827,0.0
53,78.00666666666666,A_2,289,9-10,8,5,14.702799999999998,6.733199999999999,4.3828000000000005,9.693200000000001,0.70125,22.646874999999998,0.0
54,82.22000000000001,A_2,290,9-11,8,6,12.791777777777778,7.289555555555557,5.238888888888888,11.910222222222224,1.2732258064516129,43.38322580645161,0.0
55,89.64333333333332,A_2,291,9-12,8,0,14.713333333333335,6.043666666666667,3.929,4.855333333333334,0.797222222222222,28.549444444444443,0.0
56,68.28666666666668,A_2,292,9-13,8,1,16.6271875,11.2590625,5.928387096774194,6.771935483870968,1.0395652173913044,25.96652173913044,0.0
57,64.56333333333333,A_2,293,9-14,8,2,13.900666666666666,6.590999999999999,5.341333333333333,5.672666666666667,1.0635,28.6915,0.8
58,62.1,A_2,297,9-18,8,6,16.660217391304347,7.367173913043478,4.594347826086956,5.235217391304348,0.8835483870967741,31.37774193548387,0.0
59,80.12666666666667,A_2,298,9-19,8,0,12.076052631578946,6.909473684210525,4.752894736842105,5.705000000000001,0.9381481481481484,31.91888888888889,0.0
60,68.71333333333332,A_2,299,9-20,8,1,16.847272727272728,8.167878787878786,4.509090909090909,5.042121212121212,0.7494117647058824,24.582352941176474,0.0
61,62.15,A_2,300,9-21,8,2,14.275434782608695,7.622173913043477,4.596086956521739,5.294782608695653,1.3683870967741936,35.32774193548387,0.0
62,68.54,A_2,301,9-22,8,3,12.432187500000001,6.6915625,4.320625,4.7421875,0.8315000000000001,23.215999999999998,0.0
63,73.39666666666666,A_2,302,9-23,8,4,17.17738095238095,7.97404761904762,5.262619047619048,5.743095238095238,0.9521428571428572,35.612857142857145,0.0
64,64.70333333333333,A_2,303,9-24,8,5,12.692727272727275,6.765272727272728,4.344363636363636,5.2192727272727275,0.8439534883720932,29.523023255813953,0.0
65,66.94666666666667,A_2,304,9-25,8,6,12.575,6.391818181818182,4.425681818181818,5.171818181818182,0.8444000000000002,29.4028,0.0
66,108.84999999999998,A_2,305,9-26,8,0,14.171818181818182,9.2275,5.454318181818182,6.882272727272729,1.2453333333333334,27.75966666666667,0.0
67,89.92,A_2,306,9-27,8,1,14.451250000000002,9.781,6.136410256410255,6.321794871794872,1.0121428571428572,32.230357142857144,0.0
68,68.84333333333335,A_2,307,9-28,8,2,12.181304347826087,6.676304347826084,4.3017391304347825,5.2986956521739135,0.8796969696969698,28.407575757575763,5.5
69,114.85333333333331,A_2,308,9-29,8,3,13.285681818181818,9.295,5.071363636363636,5.728409090909091,0.85875,24.297916666666666,0.1
70,85.93,A_2,309,9-30,8,4,15.35891304347826,7.158478260869565,4.419130434782608,5.427173913043478,0.8266666666666667,25.703703703703702,0.0
