,label,route,calculated_day,date,hr,weekday,105,100,111,103,116,101,121,106,113,precipitation
0,111.95,B_1,236,7-19,8,1,9.44625,5.8187500000000005,53.212500000000006,2.4966666666666666,16.625,7.76,10.899999999999999,1.385,20.924999999999997,0.0
1,174.845,B_1,237,7-20,8,2,12.18857142857143,9.51142857142857,36.995714285714286,11.203809523809522,21.238571428571426,18.964285714285715,15.537142857142856,1.8842857142857141,22.017142857142858,0.0
2,103.25,B_1,238,7-21,8,3,8.416153846153845,6.693076923076924,29.902500000000003,13.119375000000002,15.4025,7.904999999999999,11.56875,1.7662499999999999,42.0175,0.0
3,135.14,B_1,240,7-23,8,5,11.463076923076924,7.006153846153846,26.613157894736844,4.970526315789473,15.538333333333334,7.368333333333333,10.88,1.4816666666666667,24.261666666666667,0.0
4,115.21,B_1,241,7-24,8,6,9.72,7.482857142857142,34.165263157894735,9.09842105263158,17.512,8.218,11.524,1.5079999999999998,15.25,0.0
5,102.445,B_1,242,7-25,8,0,10.884705882352943,6.455882352941177,52.546800000000005,10.281600000000001,16.952999999999996,8.190999999999999,14.808000000000002,1.337,18.226,0.0
6,206.32999999999998,B_1,244,7-27,8,2,10.13888888888889,6.819999999999999,24.584615384615386,10.490000000000002,23.072000000000003,10.834,15.219999999999999,1.934,35.51800000000001,0.0
7,23.1,B_1,245,7-28,8,3,11.224285714285715,8.79857142857143,25.929090909090913,3.2072727272727275,20.61,10.0,20.427500000000002,1.9575,20.434999999999995,0.0
8,142.26,B_1,246,7-29,8,4,11.713636363636363,5.734545454545454,25.545384615384616,19.913846153846155,28.05,13.09,34.17,1.37,13.04,0.0
9,128.87333333333333,B_1,247,7-30,8,5,8.735714285714286,5.381428571428571,20.700555555555557,7.617222222222223,19.467142857142857,19.351428571428574,26.242857142857144,1.5014285714285711,35.567142857142855,0.0
10,93.29,B_1,248,7-31,8,6,10.4625,7.35875,26.312142857142852,2.3571428571428577,19.08111111111111,8.626666666666665,16.314444444444444,1.63,24.76111111111111,0.0
11,102.80333333333333,B_1,250,8-2,8,1,11.20777777777778,6.055555555555556,30.611874999999998,3.8474999999999997,13.117142857142856,6.178571428571429,14.772857142857143,1.3814285714285717,23.090000000000003,0.0
12,105.39,B_1,251,8-3,8,2,10.567142857142857,6.821428571428571,24.638571428571428,11.312857142857144,13.931666666666667,6.086666666666667,9.475,1.1649999999999998,17.154999999999998,0.0
13,95.96,B_1,252,8-4,8,3,14.525,7.185,35.92,7.920555555555556,15.758,37.135999999999996,13.918000000000001,1.1,22.698,0.0
14,112.445,B_1,253,8-5,8,4,10.695,7.461666666666666,19.50307692307692,3.4784615384615383,14.854444444444445,6.512222222222223,18.692222222222224,1.4833333333333334,21.564444444444444,0.0
15,103.18333333333334,B_1,254,8-6,8,5,12.605714285714285,8.691428571428572,30.799374999999998,2.600625,21.84222222222222,13.651111111111113,22.033333333333335,2.908888888888889,22.878888888888888,2.0
16,174.95,B_1,255,8-7,8,6,8.245555555555557,7.58,23.619999999999997,2.6876470588235297,18.759999999999998,9.522857142857143,15.687142857142858,17.83857142857143,65.74714285714286,0.0
17,110.525,B_1,256,8-8,8,0,9.694666666666668,7.516666666666667,49.97416666666667,11.155416666666667,19.0875,9.9625,13.61,1.6475,17.552500000000002,0.0
18,150.98,B_1,257,8-9,8,1,22.55125,6.307499999999999,48.600000000000016,8.803333333333333,20.27,8.733333333333334,12.63,1.7366666666666666,57.60666666666666,0.0
19,125.05,B_1,258,8-10,8,2,15.974285714285713,10.74,45.065,7.32,15.283333333333331,6.646666666666666,9.173333333333334,1.1666666666666667,11.193333333333333,0.0
20,154.85,B_1,259,8-11,8,3,11.797,8.157,39.798181818181824,5.132727272727272,21.765,11.045,79.31,1.465,37.725,0.0
21,112.72333333333334,B_1,260,8-12,8,4,11.058571428571428,8.195714285714287,19.151999999999997,6.784999999999999,25.2125,11.7275,19.872500000000002,3.0050000000000003,28.715000000000003,0.0
22,133.36333333333334,B_1,261,8-13,8,5,14.155882352941179,6.048823529411765,24.5015,9.371,13.636666666666665,5.989999999999999,10.403333333333334,1.0733333333333333,12.276666666666666,0.0
23,107.92,B_1,262,8-14,8,6,13.362142857142857,8.785,22.520476190476188,5.024761904761904,16.499166666666667,6.927499999999999,18.734166666666667,2.919166666666666,35.580000000000005,0.0
24,103.61666666666667,B_1,263,8-15,8,0,9.30888888888889,7.165555555555555,39.41272727272727,8.553636363636365,19.212500000000002,7.842500000000001,21.245,16.1075,23.762500000000003,0.0
25,194.82,B_1,265,8-17,8,2,10.881818181818183,6.426363636363636,42.083076923076916,10.626923076923077,18.463333333333335,8.683333333333334,11.696666666666667,1.3766666666666667,33.72,0.0
26,104.58,B_1,266,8-18,8,3,10.25,7.17625,20.64375,5.112500000000001,18.1,7.04,10.86,1.5550000000000002,31.495,0.0
27,106.83500000000001,B_1,268,8-20,8,5,11.0825,6.2575,24.142222222222223,4.974444444444444,15.864999999999998,8.02,11.96,1.52,82.315,0.0
28,159.255,B_1,269,8-21,8,6,8.15,5.8975,28.266666666666666,6.014444444444445,25.48,11.549999999999999,15.850000000000001,2.1166666666666667,27.163333333333338,0.0
29,154.62,B_1,270,8-22,8,0,22.66142857142857,6.998571428571428,73.29428571428572,3.338571428571428,19.8,15.14,23.32,5.95,47.16,0.0
30,81.66,B_1,272,8-24,8,2,15.970999999999998,7.253,52.14583333333334,4.3758333333333335,14.170000000000002,6.8,30.31,1.6266666666666667,14.15,0.0
31,135.27,B_1,273,8-25,8,3,14.13888888888889,7.595555555555555,26.33777777777778,5.836666666666667,18.9925,8.21,17.9875,1.7599999999999998,50.4575,0.0
32,139.025,B_1,275,8-27,8,5,8.994444444444445,7.007777777777779,25.111666666666665,6.5008333333333335,15.2,7.77,14.435,1.835,31.92,0.0
33,85.26,B_1,276,8-28,8,6,7.1575,4.619999999999999,18.394,2.9099999999999997,18.28,9.594999999999999,13.59,1.83,20.75,0.0
34,108.17666666666666,B_1,280,9-1,8,3,17.62285714285714,6.982857142857142,15.351666666666667,3.98,13.370666666666665,7.255333333333334,41.80533333333333,1.663333333333333,18.292666666666662,0.0
35,178.31000000000003,B_1,281,9-2,8,4,12.587142857142856,6.384285714285715,14.87,8.2105,13.1175,6.449375,39.648125,1.546875,20.400624999999998,0.0
36,120.00999999999999,B_1,282,9-3,8,5,12.647499999999999,7.91,19.267999999999997,5.457,15.391428571428573,13.487142857142857,21.851428571428574,1.4757142857142858,18.824285714285715,0.0
37,79.41,B_1,283,9-4,8,6,11.356000000000002,5.106,14.324285714285713,9.89,15.875,10.151666666666667,32.555,1.0866666666666664,9.525,0.0
38,84.88999999999999,B_1,284,9-5,8,0,9.35625,4.99875,14.054285714285713,9.040714285714285,13.855555555555556,10.78888888888889,20.566666666666663,1.5922222222222222,24.951111111111107,0.0
39,76.81,B_1,285,9-6,8,1,7.266,5.351999999999999,15.891666666666667,6.855,17.740000000000002,16.995,19.3225,1.3625,32.8,0.0
40,117.095,B_1,286,9-7,8,2,8.508333333333335,5.654166666666666,18.588,7.3805,16.9125,10.5175,19.913333333333338,3.3558333333333343,21.985833333333332,0.0
41,104.48666666666666,B_1,287,9-8,8,3,9.039090909090909,5.819999999999999,21.66857142857143,8.665714285714285,16.628333333333334,7.579166666666666,29.90833333333333,1.3533333333333333,16.45,0.0
42,109.62333333333333,B_1,288,9-9,8,4,10.004999999999999,6.135384615384615,40.854375000000005,3.7925,17.54875,9.00125,18.52875,1.72875,18.658749999999998,0.0
43,124.40666666666668,B_1,289,9-10,8,5,11.598823529411765,7.325882352941176,33.81318181818181,7.006363636363637,16.058333333333334,8.514999999999999,16.664999999999996,7.463333333333334,18.97,0.0
44,122.59000000000002,B_1,290,9-11,8,6,11.852,7.7585,24.58068965517241,3.204482758620689,15.118125,8.57875,22.2575,4.69625,21.701875,0.0
45,131.09,B_1,291,9-12,8,0,108.52249999999997,58.849166666666655,31.742631578947368,6.449473684210526,21.359999999999996,13.87142857142857,28.711428571428574,1.877142857142857,26.771428571428572,0.0
46,122.27666666666669,B_1,292,9-13,8,1,15.37615384615385,9.63,31.88090909090909,7.693181818181817,18.9175,8.593333333333335,23.98166666666667,4.059166666666667,44.905,0.0
47,138.125,B_1,293,9-14,8,2,12.068333333333333,7.148333333333333,26.557647058823527,5.788823529411765,19.61,8.286249999999999,19.02875,2.37,32.7475,0.8
48,127.06,B_1,297,9-18,8,6,11.867,9.164444444444445,32.363076923076925,7.5638461538461526,15.437999999999999,8.036,13.068000000000001,1.8679999999999999,22.322,0.0
49,136.69333333333336,B_1,298,9-19,8,0,11.825384615384618,7.594615384615385,24.11916666666667,3.0108333333333337,14.977058823529413,7.930588235294117,17.999411764705883,2.8758823529411766,22.291764705882354,0.0
50,149.88666666666666,B_1,299,9-20,8,1,21.497272727272726,8.184545454545455,30.128666666666668,8.752,31.619999999999997,6.4079999999999995,10.722,1.4359999999999997,17.884,0.0
51,96.41,B_1,300,9-21,8,2,9.513636363636364,5.466363636363637,23.218333333333334,7.7525,16.70384615384615,8.202307692307691,26.141538461538463,2.1515384615384616,17.06923076923077,0.0
52,134.04,B_1,301,9-22,8,3,12.574615384615385,8.282307692307693,24.7575,3.81,20.742727272727272,8.850000000000001,17.776363636363634,1.4763636363636363,23.543636363636367,0.0
53,140.92333333333332,B_1,302,9-23,8,4,14.77,8.9415,30.780370370370374,8.771851851851853,17.87642857142857,7.453571428571428,26.19142857142857,1.5135714285714286,17.904285714285713,0.0
54,134.95000000000002,B_1,303,9-24,8,5,11.125,8.703333333333331,23.950800000000005,4.081200000000001,15.06833333333333,7.349999999999999,30.074166666666667,1.7133333333333336,28.109166666666667,0.0
55,106.76666666666665,B_1,304,9-25,8,6,12.78714285714286,7.825000000000001,20.6835,8.951,16.914444444444445,8.36,20.11333333333333,4.6066666666666665,20.45888888888889,0.0
56,154.48666666666668,B_1,305,9-26,8,0,9.235294117647058,5.711764705882353,33.1672,3.0928000000000004,12.908333333333333,8.41,11.627999999999998,1.594,23.484999999999996,0.0
57,132.11666666666665,B_1,306,9-27,8,1,9.709000000000001,6.3705,25.283703703703704,3.4292307692307693,17.55181818181818,13.270833333333334,17.0975,1.2533333333333334,16.398333333333333,0.0
58,109.36,B_1,307,9-28,8,2,13.280000000000001,7.310666666666666,22.143636363636364,11.295217391304348,14.774545454545454,8.854545454545455,16.663636363636364,1.8690909090909094,31.724545454545453,5.5
59,111.31333333333333,B_1,308,9-29,8,3,23.74,14.390833333333333,20.220625,11.118125000000001,16.535,7.8275,22.925,1.3450000000000002,31.919999999999998,0.1
60,151.83666666666667,B_1,309,9-30,8,4,19.996666666666666,6.738235294117648,24.492105263157896,25.78157894736842,15.7925,7.978571428571428,20.311428571428575,1.5600000000000003,17.575000000000003,0.0
61,114.87666666666667,B_1,311,10-1,8,5,12.208518518518519,6.679245283018868,22.819880952380952,3.893928571428572,20.648620689655175,10.715172413793102,16.705517241379315,2.0225862068965514,27.564137931034484,0.0
62,101.92,B_1,312,10-2,8,6,12.71,6.166153846153845,21.914489795918367,4.590204081632653,15.157407407407407,8.502592592592592,15.370370370370372,3.5900000000000003,17.432222222222222,0.0
63,97.40333333333332,B_1,313,10-3,8,0,10.144583333333332,6.484999999999999,18.18285714285714,3.5905714285714283,16.02722222222222,7.431111111111111,12.348888888888887,3.087777777777778,16.70888888888889,0.0
64,99.02666666666669,B_1,314,10-4,8,1,10.529333333333335,6.093999999999999,23.41909090909091,6.944090909090908,19.2675,9.128461538461538,15.677692307692308,1.6446153846153848,20.291538461538458,0.0
65,93.77333333333333,B_1,315,10-5,8,2,9.885666666666667,8.770333333333332,27.169069767441854,7.270232558139534,14.0348,7.715833333333333,15.0625,2.838333333333333,19.862000000000002,0.0
66,99.73666666666666,B_1,316,10-6,8,3,13.278235294117646,6.198125,20.67892857142857,3.4657142857142853,15.62875,9.939375,17.023125,3.211875,19.0275,0.8
