,label,route,calculated_day,date,hr,weekday,115,102,109,104,112,111,103,122,precipitation
0,132.05,C_3,236,7-19,8,1,7.195,9.502500000000001,9.93,23.095,26.75,59.63307692307693,2.3884615384615384,32.89681818181819,0.0
1,219.14999999999998,C_3,237,7-20,8,2,17.833333333333332,12.844999999999999,13.218333333333334,32.235,23.703333333333333,32.34157894736842,14.068947368421053,61.241904761904756,0.0
2,166.15,C_3,238,7-21,8,3,9.853333333333333,11.21,11.466666666666667,25.16,15.066666666666665,31.747142857142855,12.790000000000001,43.4285,0.0
3,179.71,C_3,239,7-22,8,4,11.182,12.290000000000001,11.246,23.052,24.8,34.993750000000006,11.243125,37.16444444444445,0.0
4,151.27666666666667,C_3,240,7-23,8,5,15.900000000000002,11.865,11.907500000000002,26.57,18.94,26.935714285714283,11.000476190476189,44.3021875,0.0
5,207.95,C_3,241,7-24,8,6,10.098333333333334,11.833333333333334,12.073333333333332,23.028333333333332,17.815,36.614,7.031000000000001,33.018095238095235,0.0
6,282.24,C_3,242,7-25,8,0,10.147142857142857,11.894285714285715,12.780000000000001,26.962857142857143,34.06285714285714,58.62826086956522,3.3126086956521745,29.979166666666668,0.0
7,197.34666666666666,C_3,243,7-26,8,1,7.906666666666666,8.156666666666668,8.1,21.389999999999997,14.836666666666666,33.57230769230769,2.6915384615384617,32.2175,0.0
8,223.8,C_3,244,7-27,8,2,9.945,12.629999999999999,13.705,29.25,21.695,27.228181818181817,11.442727272727275,32.43222222222222,0.0
9,349.79499999999996,C_3,245,7-28,8,3,6.896666666666666,7.816666666666666,8.11,20.49,19.186666666666667,25.02,3.44,52.378,0.0
10,129.59,C_3,246,7-29,8,4,11.15,12.254999999999999,13.370000000000001,32.54,25.97,27.930000000000003,13.423076923076922,73.06400000000001,0.0
11,164.52,C_3,247,7-30,8,5,9.116,10.452,11.656,27.314,23.092000000000002,21.4275,7.9818750000000005,41.433,0.0
12,200.83333333333334,C_3,248,7-31,8,6,11.362857142857141,10.875714285714285,10.468571428571428,29.354285714285712,21.142857142857142,26.296000000000003,2.6273333333333335,38.869090909090914,0.0
13,227.95499999999998,C_3,249,8-1,8,0,16.953333333333333,19.576666666666668,12.766666666666666,28.256666666666664,20.043333333333333,46.748235294117656,3.8811764705882346,52.237037037037034,0.0
14,300.6166666666667,C_3,250,8-2,8,1,9.770000000000001,12.383333333333335,12.548333333333332,24.513333333333335,20.544999999999998,27.934615384615384,4.216153846153846,51.867142857142845,0.0
