,label,route,calculated_day,date,hr,weekday,115,102,109,104,112,111,103,116,101,121,106,113,precipitation
0,140.245,C_1,236,7-19,8,1,7.195,9.5025,9.93,23.095,26.75,59.63307692307693,2.3884615384615384,17.07,7.9700000000000015,11.19,1.4249999999999998,13.26,0.0
1,214.21,C_1,237,7-20,8,2,17.833333333333332,12.845,13.218333333333335,32.235,23.70333333333333,32.34157894736842,14.068947368421053,25.23714285714286,8.25,16.365714285714287,1.695714285714286,20.20428571428571,0.0
2,142.29,C_1,238,7-21,8,3,9.853333333333332,11.21,11.466666666666667,25.16,15.066666666666665,31.747142857142855,12.79,13.14,6.7266666666666675,10.238333333333333,1.6766666666666667,31.285,0.0
3,193.36666666666667,C_1,239,7-22,8,4,11.182,12.29,11.245999999999999,23.052,24.8,34.99375000000001,11.243125,29.642,13.668,8.972000000000001,0.95,9.96,0.0
4,207.37,C_1,240,7-23,8,5,15.900000000000002,11.865,11.907500000000002,26.57,18.94,26.935714285714283,11.000476190476189,15.316666666666668,7.215,10.663333333333334,1.4533333333333334,22.92,0.0
5,159.96,C_1,241,7-24,8,6,10.098333333333334,11.833333333333336,12.073333333333332,23.02833333333333,17.815,36.614000000000004,7.0310000000000015,16.614,7.773999999999999,11.027999999999999,1.444,14.732000000000001,0.0
6,145.52,C_1,242,7-25,8,0,10.147142857142855,11.894285714285715,12.78,26.962857142857146,34.06285714285714,58.62826086956522,3.3126086956521745,16.965,8.16875,15.30375,1.25,15.36625,0.0
7,216.62,C_1,243,7-26,8,1,7.906666666666666,8.156666666666668,8.1,21.39,14.836666666666664,33.57230769230769,2.6915384615384617,15.046666666666667,7.426666666666668,24.06,1.67,36.24333333333333,0.0
8,133.46,C_1,244,7-27,8,2,9.945,12.63,13.705,29.25,21.695,27.228181818181817,11.442727272727275,18.78,7.989999999999998,11.46,1.49,44.42333333333334,0.0
9,163.22,C_1,245,7-28,8,3,6.8966666666666665,7.816666666666666,8.11,20.49,19.186666666666667,25.02,3.44,18.326666666666668,9.06,14.74,2.293333333333333,24.21333333333333,0.0
10,138.88666666666668,C_1,246,7-29,8,4,11.15,12.255,13.37,32.54,25.97,27.930000000000003,13.423076923076923,28.05,13.09,34.17,1.37,13.04,0.0
11,194.35,C_1,247,7-30,8,5,9.116,10.452,11.655999999999999,27.314,23.092,21.4275,7.981875,22.142857142857146,19.41714285714286,16.12,1.727142857142857,36.86142857142857,0.0
12,126.435,C_1,248,7-31,8,6,11.362857142857141,10.875714285714283,10.468571428571428,29.354285714285712,21.142857142857142,26.296000000000006,2.627333333333333,17.740909090909096,8.051818181818179,14.743636363636368,1.5109090909090908,21.984545454545454,0.0
13,176.32333333333335,C_1,249,8-1,8,0,16.953333333333333,19.576666666666668,12.766666666666666,28.256666666666664,20.043333333333333,46.74823529411766,3.8811764705882346,14.5125,15.2825,9.385,1.1925,12.1175,0.0
14,149.82,C_1,250,8-2,8,1,9.77,12.383333333333335,12.548333333333332,24.513333333333332,20.545,27.934615384615388,4.216153846153847,14.252857142857142,6.708571428571428,15.518571428571427,1.477142857142857,27.262857142857147,0.0
15,150.75666666666666,C_1,251,8-3,8,2,9.93875,12.65625,11.93375,33.917500000000004,18.2375,21.264166666666664,13.278333333333334,15.502857142857142,6.248571428571429,9.54,1.162857142857143,16.28142857142857,0.0
16,175.805,C_1,252,8-4,8,3,11.304285714285712,12.941428571428574,13.622857142857145,32.558571428571426,37.4,35.166111111111114,11.991111111111113,14.872,36.722,13.786,1.128,22.814,0.0
17,169.9733333333334,C_1,253,8-5,8,4,10.67,12.418571428571427,20.685714285714287,24.19571428571428,20.06,16.933333333333334,2.79,14.494444444444444,6.295555555555557,18.518888888888885,1.57,23.792222222222218,0.0
18,189.7133333333333,C_1,254,8-6,8,5,10.079999999999998,11.37125,11.36625,24.71375,22.34625,30.99875,2.43625,17.61375,9.64375,23.285,3.19125,24.96125,2.0
19,167.18333333333334,C_1,255,8-7,8,6,8.084285714285713,9.001428571428571,9.28,22.84714285714286,19.07571428571429,24.204615384615394,2.5453846153846156,19.712,9.526,17.2,24.331999999999997,86.15,0.0
20,162.4,C_1,256,8-8,8,0,13.089999999999998,15.065,13.631666666666666,33.73166666666666,24.368333333333336,52.75476190476193,12.344285714285713,18.48428571428571,8.904285714285715,10.495714285714287,1.687142857142857,19.02428571428572,0.0
21,288.13666666666666,C_1,257,8-9,8,1,6.816666666666666,8.526666666666666,8.913333333333334,25.43,47.09,58.258,10.474,28.585,11.895,40.54,1.59,11.77,0.0
22,136.04,C_1,258,8-10,8,2,13.143333333333333,16.09,16.583333333333332,38.24666666666667,15.13,45.02,6.865454545454545,15.283333333333333,6.6466666666666665,9.173333333333334,1.1666666666666667,11.193333333333333,0.0
23,256.005,C_1,259,8-11,8,3,5.82,8.969999999999997,9.19,18.225,13.975,36.91111111111112,11.648888888888886,23.265,10.855,11.975,1.665,15.98,0.0
24,127.34,C_1,260,8-12,8,4,11.62,13.25,12.86,28.59,22.76,18.730999999999998,2.9400000000000004,23.662,11.005999999999998,26.146000000000004,2.56,24.471999999999998,0.0
25,167.405,C_1,261,8-13,8,5,10.933333333333335,10.05,9.466666666666667,21.78333333333333,50.29,23.66647058823529,13.938235294117645,12.7075,5.66,10.0375,1.1125,13.7225,0.0
26,158.57,C_1,262,8-14,8,6,8.834999999999997,9.245,10.285,23.200000000000006,18.315,16.619374999999998,5.395625,16.84090909090909,6.8981818181818175,19.38818181818182,3.0081818181818183,34.58909090909091,0.0
27,183.32,C_1,263,8-15,8,0,15.16,5.69,8.86,20.84,16.48,42.047,9.161,19.133333333333336,7.4300000000000015,24.07666666666667,1.3033333333333337,29.91,0.0
28,204.69,C_1,264,8-16,8,1,7.854999999999999,8.725,8.28,19.45,33.855000000000004,38.734545454545454,2.74,20.06,14.05,35.97666666666667,1.93,36.25,0.0
29,159.275,C_1,267,8-19,8,4,9.24,9.67,8.96,20.86,16.31,39.01461538461538,4.19,20.01,8.434999999999999,30.905,1.36,24.48,0.0
30,172.01999999999995,C_1,268,8-20,8,5,9.745,8.325,6.8599999999999985,18.68,17.549999999999994,22.74,4.9044444444444455,16.365,8.375,12.67,1.66,101.26,0.0
31,149.62,C_1,269,8-21,8,6,10.67,12.99,9.92,21.54,14.63,26.920000000000005,5.739,25.48,11.55,15.85,2.1166666666666667,27.163333333333334,0.0
32,162.98,C_1,274,8-26,8,4,14.72,11.245,11.585,32.2,22.59,36.565384615384616,5.0246153846153865,16.7575,9.505,14.425,1.875,21.1925,0.0
