,label,route,calculated_day,date,hr,weekday,115,102,109,104,112,111,103,122,precipitation
0,132.05,C_3,236,7-19,8,1,7.195,9.5025,9.93,23.095,26.75,59.63307692307693,2.3884615384615384,32.89681818181819,0.0
1,219.15,C_3,237,7-20,8,2,17.833333333333332,12.845,13.218333333333335,32.235,23.70333333333333,32.34157894736842,14.068947368421053,61.241904761904756,0.0
2,166.15,C_3,238,7-21,8,3,9.853333333333332,11.21,11.466666666666667,25.16,15.066666666666665,31.747142857142855,12.79,43.4285,0.0
3,179.71,C_3,239,7-22,8,4,11.182,12.29,11.245999999999999,23.052,24.8,34.99375000000001,11.243125,37.16444444444445,0.0
4,151.27666666666667,C_3,240,7-23,8,5,15.900000000000002,11.865,11.907500000000002,26.57,18.94,26.935714285714283,11.000476190476189,44.3021875,0.0
5,207.95,C_3,241,7-24,8,6,10.098333333333334,11.833333333333336,12.073333333333332,23.02833333333333,17.815,36.614000000000004,7.0310000000000015,33.018095238095235,0.0
6,282.24,C_3,242,7-25,8,0,10.147142857142855,11.894285714285715,12.78,26.962857142857146,34.06285714285714,58.62826086956522,3.3126086956521745,29.97916666666667,0.0
7,197.34666666666664,C_3,243,7-26,8,1,7.906666666666666,8.156666666666668,8.1,21.39,14.836666666666664,33.57230769230769,2.6915384615384617,32.2175,0.0
8,223.8,C_3,244,7-27,8,2,9.945,12.63,13.705,29.25,21.695,27.228181818181817,11.442727272727275,32.432222222222215,0.0
9,349.795,C_3,245,7-28,8,3,6.8966666666666665,7.816666666666666,8.11,20.49,19.186666666666667,25.02,3.44,52.378,0.0
10,129.59,C_3,246,7-29,8,4,11.15,12.255,13.37,32.54,25.97,27.930000000000003,13.423076923076923,73.06400000000002,0.0
11,164.52,C_3,247,7-30,8,5,9.116,10.452,11.655999999999999,27.314,23.092,21.4275,7.981875,41.433,0.0
12,200.83333333333331,C_3,248,7-31,8,6,11.362857142857141,10.875714285714283,10.468571428571428,29.354285714285712,21.142857142857142,26.296000000000006,2.627333333333333,38.86909090909091,0.0
13,227.955,C_3,249,8-1,8,0,16.953333333333333,19.576666666666668,12.766666666666666,28.256666666666664,20.043333333333333,46.74823529411766,3.8811764705882346,52.23703703703704,0.0
14,300.6166666666667,C_3,250,8-2,8,1,9.77,12.383333333333335,12.548333333333332,24.513333333333332,20.545,27.934615384615388,4.216153846153847,51.86714285714285,0.0
15,253.25,C_3,252,8-4,8,3,11.304285714285712,12.941428571428574,13.622857142857145,32.558571428571426,37.4,35.166111111111114,11.991111111111113,49.28086956521739,0.0
16,352.295,C_3,253,8-5,8,4,10.67,12.418571428571427,20.685714285714287,24.19571428571428,20.06,16.933333333333334,2.79,48.34166666666667,0.0
17,209.095,C_3,255,8-7,8,6,8.084285714285713,9.001428571428571,9.28,22.84714285714286,19.07571428571429,24.204615384615394,2.5453846153846156,36.59166666666667,0.0
18,211.78666666666663,C_3,256,8-8,8,0,13.089999999999998,15.065,13.631666666666666,33.73166666666666,24.368333333333336,52.75476190476193,12.344285714285713,52.77636363636364,0.0
19,225.385,C_3,257,8-9,8,1,6.816666666666666,8.526666666666666,8.913333333333334,25.43,47.09,58.258,10.474,36.050526315789476,0.0
20,208.03,C_3,258,8-10,8,2,13.143333333333333,16.09,16.583333333333332,38.24666666666667,15.13,45.02,6.865454545454545,55.45388888888889,0.0
21,217.28,C_3,260,8-12,8,4,11.62,13.25,12.86,28.59,22.76,18.730999999999998,2.9400000000000004,33.51533333333334,0.0
22,218.475,C_3,261,8-13,8,5,10.933333333333335,10.05,9.466666666666667,21.78333333333333,50.29,23.66647058823529,13.938235294117645,39.9915,0.0
23,207.505,C_3,262,8-14,8,6,8.834999999999997,9.245,10.285,23.200000000000006,18.315,16.619374999999998,5.395625,42.86142857142858,0.0
24,315.09,C_3,263,8-15,8,0,15.16,5.69,8.86,20.84,16.48,42.047,9.161,77.22149999999998,0.0
25,371.96,C_3,265,8-17,8,2,8.540000000000001,9.25,9.543333333333333,21.84333333333333,28.69666666666667,25.69,9.989230769230767,33.14833333333333,0.0
26,293.46,C_3,267,8-19,8,4,9.24,9.67,8.96,20.86,16.31,39.01461538461538,4.19,31.76863636363636,0.0
27,231.65,C_3,268,8-20,8,5,9.745,8.325,6.8599999999999985,18.68,17.549999999999994,22.74,4.9044444444444455,31.6411111111111,0.0
28,140.77,C_3,269,8-21,8,6,10.67,12.99,9.92,21.54,14.63,26.920000000000005,5.739,27.10125,0.0
29,181.45,C_3,272,8-24,8,2,10.19,9.32,10.08,32.29,52.7,33.72,4.69888888888889,27.701,0.0
30,126.26,C_3,275,8-27,8,5,8.55,6.65,7.37,64.96000000000001,84.255,30.74583333333333,6.590833333333332,32.49894736842106,0.0
31,106.8,C_3,277,8-29,8,0,11.68,10.366666666666667,9.583333333333334,31.63666666666667,39.16333333333333,40.61749999999999,8.9125,43.31933333333333,0.0
32,153.18,C_3,280,9-1,8,3,10.485384615384616,9.233846153846157,8.206923076923077,22.079230769230765,29.840769230769233,16.21625,3.7458333333333336,28.825555555555557,0.0
33,142.24,C_3,281,9-2,8,4,11.430769230769231,8.514615384615384,7.867692307692307,19.064615384615387,31.075,15.488000000000005,9.9585,38.964736842105275,0.0
34,137.16,C_3,286,9-7,8,2,12.033333333333333,9.14777777777778,8.872222222222225,20.26111111111111,24.69,18.588,7.3805,34.458,0.0
35,149.51,C_3,287,9-8,8,3,8.629999999999999,8.88,7.48,19.65,26.785,20.7625,4.969166666666667,32.6075,0.0
36,189.1,C_3,289,9-10,8,5,11.688333333333333,10.548333333333334,10.108333333333333,26.23166666666667,19.983333333333334,34.40559999999999,6.8332,31.97714285714286,0.0
37,190.86,C_3,290,9-11,8,6,9.438,9.796,9.462,29.197,27.660000000000004,21.92,3.9061290322580646,30.048846153846153,0.0
