,label,route,calculated_day,date,hr,weekday,105,100,111,103,122,precipitation
0,113.87666666666668,B_3,236,7-19,8,1,9.364444444444443,5.681111111111113,59.63307692307693,2.3884615384615384,32.89681818181819,0.0
1,144.26333333333338,B_3,237,7-20,8,2,12.29846153846154,9.427692307692311,32.34157894736842,14.068947368421053,61.241904761904756,0.0
2,107.115,B_3,238,7-21,8,3,7.868181818181817,6.561818181818182,31.747142857142855,12.79,43.4285,0.0
3,124.11,B_3,239,7-22,8,4,10.013636363636364,7.386363636363638,34.99375000000001,11.243125,37.16444444444445,0.0
4,117.86333333333334,B_3,240,7-23,8,5,11.11153846153846,7.013076923076923,26.935714285714283,11.000476190476189,44.3021875,0.0
5,77.70333333333333,B_3,241,7-24,8,6,10.942142857142857,8.358571428571429,36.614000000000004,7.0310000000000015,33.018095238095235,0.0
6,143.79666666666662,B_3,242,7-25,8,0,9.7575,6.48,58.62826086956522,3.3126086956521745,29.97916666666667,0.0
7,126.00666666666666,B_3,243,7-26,8,1,7.506000000000002,5.407000000000001,33.57230769230769,2.6915384615384617,32.2175,0.0
8,105.54666666666668,B_3,244,7-27,8,2,9.286666666666667,6.122222222222222,27.228181818181817,11.442727272727275,32.432222222222215,0.0
9,142.55333333333334,B_3,245,7-28,8,3,10.024,8.25,25.02,3.44,52.378,0.0
10,166.41666666666666,B_3,246,7-29,8,4,12.88818181818182,7.53909090909091,27.930000000000003,13.423076923076923,73.06400000000002,0.0
11,134.10666666666665,B_3,247,7-30,8,5,9.76,5.9409090909090905,21.4275,7.981875,41.433,0.0
12,141.98,B_3,248,7-31,8,6,10.35875,7.02375,26.296000000000006,2.627333333333333,38.86909090909091,0.0
13,144.05999999999997,B_3,249,8-1,8,0,11.38642857142857,8.356428571428571,46.74823529411766,3.8811764705882346,52.23703703703704,0.0
14,167.24,B_3,250,8-2,8,1,11.758571428571429,6.432857142857142,27.934615384615388,4.216153846153847,51.86714285714285,0.0
15,157.27333333333334,B_3,251,8-3,8,2,9.7675,5.6225,21.264166666666664,13.278333333333334,59.022777777777776,0.0
16,167.96666666666667,B_3,252,8-4,8,3,13.008181818181818,6.618181818181817,35.166111111111114,11.991111111111113,49.28086956521739,0.0
